congress,party_code,nominate_dim1,nominate_dim2
64,100,-0.191,-0.143
64,100,-0.127,0.253
64,100,-0.228,0.078
64,100,-0.14,0.054
64,100,-0.154,0.77
64,200,0.587,-0.809
64,200,0.619,-0.359
64,200,0.426,-0.486
64,200,0.613,-0.598
64,100,-0.298,-0.137
64,100,-0.364,-0.144
64,100,-0.349,0.214
64,200,0.289,0.123
64,100,-0.358,-0.042
64,100,-0.156,0.06
64,100,-0.453,-0.249
64,100,-0.355,0.176
64,200,0.514,-0.212
64,200,0.47,-0.128
64,200,0.602,-0.499
64,200,0.431,-0.055
64,100,-0.357,-0.485
64,100,-0.38,-0.36
64,200,0.319,0.391
64,200,0.199,0.341
64,100,-0.237,-0.188
64,200,0.326,0.197
64,100,-0.261,0.354
64,200,0.098,0.995
64,200,0.427,0.016
64,200,0.48,-0.29
65,100,-0.38,-0.492
65,100,-0.396,-0.636
65,100,-0.231,0.211
65,100,-0.338,-0.297
65,100,-0.327,0.253
65,100,-0.425,-0.275
65,200,0.294,0.714
65,100,-0.258,-0.029
65,100,-0.198,0.121
65,100,-0.185,0.214
65,200,0.778,-0.628
65,200,0.496,-0.373
65,100,-0.375,-0.807
65,100,-0.248,-0.382
65,100,-0.365,-0.37
65,100,-0.278,0.114
65,100,-0.238,-0.024
65,100,-0.234,-0.233
65,200,0.191,0.704
65,200,0.282,0.497
65,100,-0.249,0.198
65,100,-0.379,-0.141
65,200,0.807,0.133
65,200,0.59,-0.231
65,200,0.55,-0.044
65,200,0.248,0.55
65,200,0.182,0.827
65,200,0.433,0.248
65,100,-0.244,0.229
65,100,-0.286,-0.187
65,100,-0.546,-0.233
65,100,-0.324,-0.144
65,100,-0.327,-0.802
65,100,-0.284,-0.429
65,100,-0.053,-0.822
65,100,-0.211,-0.543
65,200,0.577,-0.063
65,200,0.403,-0.41
65,200,0.471,0.366
65,100,-0.406,-0.914
65,200,0.568,-0.448
65,200,0.587,-0.518
65,200,0.35,0.067
65,200,0.328,0.205
65,200,0.212,0.025
65,200,0.259,0.057
65,100,-0.188,0.344
65,100,-0.313,-0.38
65,100,-0.19,0.298
65,200,0.363,-0.1
65,100,-0.338,-0.183
65,100,-0.293,-0.306
65,100,-0.223,-0.06
65,100,-0.267,0.13
65,100,-0.179,0.052
65,200,0.134,0.991
65,100,-0.213,-0.018
65,100,-0.177,-0.067
65,100,-0.269,-0.028
65,200,,
65,200,0.553,-0.306
65,100,-0.344,0.131
65,200,0.709,-0.46
65,200,0.384,-0.517
65,200,0.621,-0.301
65,100,-0.309,-0.141
65,200,0.272,0.033
65,100,-0.222,-0.092
65,200,0.58,-0.519
65,200,0.434,-0.15
65,100,-0.411,-0.38
65,100,-0.388,-0.38
65,200,0.254,0.934
65,200,0.318,-0.069
65,200,0.595,-0.315
65,100,-0.191,-0.143
65,100,-0.127,0.253
65,100,-0.228,0.078
65,100,-0.14,0.054
65,100,-0.154,0.77
65,200,0.276,0.277
65,200,,
65,200,0.654,-0.265
65,200,0.619,-0.359
65,200,0.426,-0.486
65,100,-0.187,-0.479
65,100,,
65,100,-0.419,-0.022
65,100,-0.298,-0.137
65,100,-0.364,-0.144
65,100,-0.349,0.214
65,200,0.289,0.123
65,100,-0.209,0.312
65,100,-0.156,0.06
65,100,-0.453,-0.249
65,100,-0.355,0.176
65,100,-0.224,-0.165
65,200,0.514,-0.212
65,200,0.602,-0.499
65,200,0.431,-0.055
65,100,-0.357,-0.485
65,100,-0.38,-0.36
65,200,0.319,0.391
65,200,0.199,0.341
65,200,0.326,0.197
65,200,0.375,0.177
65,100,-0.261,0.354
65,200,0.098,0.995
65,200,0.245,0.338
65,100,-0.034,-0.055
65,200,0.48,-0.29
66,100,-0.38,-0.492
66,100,-0.551,-0.773
66,100,-0.451,0.041
66,100,-0.396,-0.636
66,100,-0.231,0.211
66,100,-0.338,-0.297
66,100,-0.327,0.253
66,100,-0.425,-0.275
66,200,0.294,0.714
66,100,-0.258,-0.029
66,200,0.577,-0.321
66,100,-0.185,0.214
66,200,0.778,-0.628
66,200,0.496,-0.373
66,200,0.59,-0.332
66,100,-0.248,-0.382
66,100,-0.365,-0.37
66,100,-0.278,0.114
66,100,-0.434,0.046
66,100,-0.234,-0.233
66,200,0.191,0.704
66,200,0.411,0.459
66,100,-0.249,0.198
66,200,0.396,0.328
66,200,0.807,0.133
66,200,0.59,-0.231
66,200,0.55,-0.044
66,200,0.248,0.55
66,200,0.182,0.827
66,200,0.262,0.55
66,200,0.433,0.248
66,100,-0.286,-0.187
66,100,-0.41,-0.318
66,100,-0.284,-0.429
66,100,-0.211,-0.543
66,200,0.577,-0.063
66,200,0.403,-0.41
66,200,0.471,0.366
66,100,-0.406,-0.914
66,200,0.568,-0.448
66,100,-0.11,0.108
66,200,0.469,-0.163
66,200,0.328,0.205
66,200,0.212,0.025
66,200,0.259,0.057
66,100,-0.483,-0.187
66,100,-0.313,-0.38
66,100,-0.19,0.298
66,200,0.363,-0.1
66,100,-0.223,-0.06
66,100,-0.267,0.13
66,100,-0.179,0.052
66,200,0.134,0.991
66,100,-0.213,-0.018
66,100,-0.269,-0.028
66,200,0.389,-0.435
66,200,0.709,-0.46
66,200,0.445,-0.691
66,200,0.621,-0.301
66,200,0.272,0.033
66,100,-0.222,-0.092
66,200,0.58,-0.519
66,200,0.434,-0.15
66,100,-0.411,-0.38
66,100,-0.388,-0.38
66,200,0.254,0.934
66,200,0.318,-0.069
66,200,0.595,-0.315
66,100,-0.191,-0.143
66,200,0.411,0.273
66,100,-0.127,0.253
66,100,-0.228,0.078
66,100,-0.14,0.054
66,200,0.276,0.277
66,200,0.654,-0.265
66,200,0.619,-0.359
66,200,0.426,-0.486
66,100,-0.187,-0.479
66,100,-0.455,-0.891
66,100,-0.298,-0.137
66,100,-0.349,0.214
66,200,0.289,0.123
66,100,-0.209,0.312
66,100,-0.156,0.06
66,100,-0.453,-0.249
66,100,-0.355,0.176
66,100,-0.224,-0.165
66,200,0.514,-0.212
66,200,0.602,-0.499
66,200,0.431,-0.055
66,100,-0.304,-0.349
66,100,-0.357,-0.485
66,100,-0.38,-0.36
66,200,0.319,0.391
66,200,0.199,0.341
66,200,0.535,-0.135
66,200,0.375,0.177
66,200,0.098,0.995
66,200,0.245,0.338
66,100,-0.034,-0.055
66,200,0.48,-0.29
67,100,-0.451,0.041
67,100,-0.396,-0.636
67,100,-0.231,0.211
67,200,0.514,0.224
67,100,-0.425,0.055
67,100,-0.425,-0.275
67,200,0.294,0.714
67,200,0.57,0.14
67,200,0.54,0.372
67,200,0.577,-0.321
67,200,0.778,-0.628
67,200,0.496,-0.373
67,200,0.59,-0.332
67,100,-0.259,-0.966
67,200,0.617,-0.187
67,100,-0.248,-0.382
67,100,-0.365,-0.37
67,100,-0.278,0.114
67,100,,
67,100,-0.064,0.363
67,100,-0.434,0.046
67,100,-0.41,0.781
67,200,0.191,0.704
67,200,0.411,0.459
67,200,0.396,0.328
67,200,0.493,0.063
67,200,0.59,-0.231
67,200,0.55,-0.044
67,200,0.131,0.991
67,200,0.248,0.55
67,200,0.182,0.827
67,200,0.328,0.265
67,200,0.262,0.55
67,200,0.433,0.248
67,200,0.539,-0.114
67,100,-0.41,-0.318
67,100,-0.034,-0.413
67,100,-0.211,-0.543
67,200,0.577,-0.063
67,200,0.403,-0.41
67,200,0.471,0.366
67,200,0.426,-0.092
67,200,0.568,-0.448
67,100,-0.11,0.108
67,200,0.157,0.354
67,200,0.469,-0.163
67,200,0.328,0.205
67,200,0.212,0.025
67,200,0.259,0.057
67,100,-0.483,-0.187
67,100,-0.313,-0.38
67,100,-0.19,0.298
67,200,0.363,-0.1
67,100,-0.223,-0.06
67,100,-0.267,0.13
67,100,-0.179,0.052
67,200,0.134,0.991
67,200,0.522,0.215
67,100,-0.269,-0.028
67,200,0.389,-0.435
67,200,0.709,-0.46
67,200,0.445,-0.691
67,200,0.621,-0.301
67,200,0.592,0.346
67,200,0.272,0.033
67,100,-0.222,-0.092
67,200,0.58,-0.519
67,200,0.434,-0.15
67,100,-0.411,-0.38
67,100,-0.388,-0.38
67,200,0.209,0.448
67,200,0.318,-0.069
67,100,-0.191,-0.143
67,200,0.411,0.273
67,200,0.465,0.464
67,100,-0.228,0.078
67,200,0.276,0.277
67,200,0.393,0.377
67,200,,
67,200,0.654,-0.265
67,200,0.619,-0.359
67,200,0.491,-0.653
67,200,0.478,-0.81
67,200,0.426,-0.486
67,100,-0.187,-0.479
67,100,-0.455,-0.891
67,100,-0.298,-0.137
67,200,0.281,0.852
67,200,0.289,0.123
67,100,-0.209,0.312
67,100,-0.156,0.06
67,100,-0.453,-0.249
67,100,-0.355,0.176
67,100,-0.224,-0.165
67,200,0.514,-0.212
67,200,0.602,-0.499
67,200,0.431,-0.055
67,100,-0.304,-0.349
67,100,-0.38,-0.36
67,200,0.319,0.391
67,200,0.199,0.341
67,200,0.535,-0.135
67,200,0.375,0.177
67,200,0.098,0.995
67,200,0.245,0.338
67,100,-0.034,-0.055
67,200,0.48,-0.29
68,100,-0.451,0.041
68,100,-0.396,-0.636
68,100,-0.231,0.211
68,200,0.514,0.224
68,100,-0.425,0.055
68,100,-0.425,-0.275
68,200,0.294,0.714
68,200,0.57,0.14
68,100,-0.064,0.228
68,200,0.417,0.05
68,200,0.54,0.372
68,200,0.577,-0.321
68,200,0.313,-0.95
68,200,0.778,-0.628
68,200,0.496,-0.373
68,200,0.59,-0.332
68,100,-0.259,-0.966
68,100,-0.365,-0.37
68,100,-0.278,0.114
68,100,-0.064,0.363
68,100,-0.434,0.046
68,200,0.191,0.704
68,200,0.411,0.459
68,200,0.511,0.14
68,200,0.396,0.328
68,200,0.493,0.063
68,100,-0.107,0.229
68,200,0.55,-0.044
68,200,0.131,0.991
68,200,0.248,0.55
68,200,0.262,0.55
68,200,0.433,0.248
68,200,0.539,-0.114
68,100,-0.41,-0.318
68,100,-0.034,-0.413
68,100,-0.211,-0.543
68,200,0.577,-0.063
68,200,0.403,-0.41
68,100,-0.045,-0.677
68,200,0.426,-0.092
68,200,0.43,-0.425
68,200,0.568,-0.448
68,100,-0.11,0.108
68,200,0.157,0.354
68,100,-0.095,0.173
68,200,0.259,0.057
68,100,-0.483,-0.187
68,100,-0.558,-0.04
68,100,-0.19,0.298
68,200,0.363,-0.1
68,100,-0.267,0.13
68,100,0.065,0.998
68,200,0.228,0.956
68,200,0.134,0.991
68,200,0.522,0.215
68,100,-0.269,-0.028
68,200,0.389,-0.435
68,200,0.709,-0.46
68,200,0.445,-0.691
68,100,-0.202,-0.979
68,200,0.592,0.346
68,100,-0.222,-0.092
68,100,-0.028,0.029
68,200,0.434,-0.15
68,100,-0.411,-0.38
68,100,-0.388,-0.38
68,200,0.221,0.975
68,200,0.209,0.448
68,200,0.481,-0.029
68,200,0.411,0.273
68,200,0.465,0.464
68,100,-0.228,0.078
68,200,0.276,0.277
68,200,0.393,0.377
68,200,0.491,-0.653
68,200,0.478,-0.81
68,200,0.426,-0.486
68,100,-0.187,-0.479
68,200,0.342,-0.94
68,100,-0.455,-0.891
68,100,-0.298,-0.137
68,200,0.281,0.852
68,200,0.289,0.123
68,100,-0.209,0.312
68,100,-0.156,0.06
68,100,-0.336,0.247
68,100,-0.355,0.176
68,100,-0.224,-0.165
68,200,0.514,-0.212
68,200,0.431,0.048
68,200,0.602,-0.499
68,200,0.543,-0.334
68,100,-0.304,-0.349
68,100,-0.38,-0.36
68,100,-0.022,0.635
68,200,0.319,0.391
68,200,0.535,-0.135
68,100,-0.346,0.311
68,200,0.098,0.995
68,200,0.245,0.338
68,100,-0.034,-0.055
68,200,0.48,-0.29
69,100,-0.451,0.041
69,100,-0.396,-0.636
69,100,-0.231,0.211
69,200,0.514,0.224
69,100,-0.425,0.055
69,100,-0.425,-0.275
69,200,0.294,0.714
69,200,0.57,0.14
69,200,0.417,0.05
69,200,0.577,-0.321
69,200,0.313,-0.95
69,200,0.496,-0.373
69,100,-0.259,-0.966
69,200,0.617,-0.187
69,100,-0.365,-0.37
69,100,-0.278,0.114
69,100,-0.064,0.363
69,100,-0.434,0.046
69,200,0.191,0.704
69,200,0.411,0.459
69,200,0.511,0.14
69,200,0.493,0.063
69,100,-0.107,0.229
69,200,0.419,0.472
69,200,0.55,-0.044
69,200,0.131,0.991
69,200,0.248,0.55
69,100,-0.22,-0.169
69,200,0.346,0.502
69,200,0.262,0.55
69,200,0.433,0.248
69,200,0.539,-0.114
69,200,0.387,-0.059
69,100,-0.034,-0.413
69,100,-0.211,-0.543
69,200,0.577,-0.063
69,200,0.492,-0.403
69,200,0.403,-0.41
69,100,-0.045,-0.677
69,200,0.426,-0.092
69,200,0.43,-0.425
69,200,0.662,-0.379
69,100,-0.11,0.108
69,200,0.157,0.354
69,100,-0.095,0.173
69,200,0.321,0.595
69,100,-0.483,-0.187
69,100,-0.558,-0.04
69,100,-0.279,-0.409
69,100,-0.19,0.298
69,200,0.363,-0.1
69,200,0.81,0.361
69,100,-0.267,0.13
69,100,0.065,0.998
69,200,0.228,0.956
69,200,0.134,0.991
69,200,0.522,0.215
69,100,-0.269,-0.028
69,200,0.389,-0.435
69,200,0.709,-0.46
69,200,0.445,-0.691
69,100,-0.202,-0.979
69,100,-0.168,0.261
69,100,-0.222,-0.092
69,100,-0.028,0.029
69,200,0.434,-0.15
69,100,-0.411,-0.38
69,100,-0.388,-0.38
69,200,0.221,0.975
69,200,0.209,0.448
69,200,0.246,0.969
69,200,0.481,-0.029
69,200,0.411,0.273
69,200,0.465,0.464
69,200,0.47,0.577
69,200,0.276,0.277
69,200,0.393,0.377
69,200,0.491,-0.653
69,200,0.478,-0.81
69,100,-0.187,-0.479
69,200,0.342,-0.94
69,100,-0.934,-0.357
69,100,-0.298,-0.137
69,200,0.164,0.91
69,200,0.281,0.852
69,100,-0.209,0.312
69,100,-0.373,-0.227
69,100,-0.336,0.247
69,100,-0.355,0.176
69,100,-0.224,-0.165
69,200,0.514,-0.212
69,200,0.431,0.048
69,200,0.543,-0.334
69,100,-0.304,-0.349
69,100,-0.38,-0.36
69,100,-0.022,0.635
69,200,0.319,0.391
69,200,0.449,-0.319
69,100,-0.346,0.311
69,200,0.098,0.995
69,200,0.048,0.95
69,200,0.245,0.338
69,100,-0.034,-0.055
69,200,0.48,-0.29
70,100,-0.46,0.468
70,100,-0.451,0.041
70,100,-0.231,0.211
70,100,-0.221,0.334
70,100,-0.425,0.055
70,100,-0.425,-0.275
70,200,0.294,0.714
70,200,0.57,0.14
70,200,0.577,-0.321
70,200,1,0.015
70,200,0.313,-0.95
70,200,0.496,-0.373
70,100,-0.259,-0.966
70,200,0.617,-0.187
70,200,0.594,-0.494
70,100,-0.365,-0.37
70,100,-0.278,0.114
70,100,-0.064,0.363
70,100,-0.434,0.046
70,200,0.191,0.704
70,200,0.411,0.459
70,200,0.429,0.41
70,200,0.511,0.14
70,200,0.279,-0.11
70,200,0.425,0.024
70,200,0.419,0.472
70,200,0.55,-0.044
70,200,0.131,0.991
70,100,-0.22,-0.169
70,200,0.262,0.55
70,200,0.433,0.248
70,100,-0.375,0.087
70,200,0.387,-0.059
70,100,-0.034,-0.413
70,100,-0.211,-0.543
70,200,0.492,-0.403
70,200,0.403,-0.41
70,100,-0.045,-0.677
70,100,-0.111,-0.154
70,200,0.662,-0.379
70,100,-0.11,0.108
70,200,0.157,0.354
70,100,-0.095,0.173
70,200,0.207,-0.172
70,200,0.321,0.595
70,100,-0.483,-0.187
70,100,-0.558,-0.04
70,100,-0.279,-0.409
70,100,-0.19,0.298
70,100,-0.267,0.13
70,100,0.065,0.998
70,200,0.228,0.956
70,200,0.134,0.991
70,200,0.522,0.215
70,100,-0.269,-0.028
70,200,0.389,-0.435
70,200,0.709,-0.46
70,200,0.445,-0.691
70,100,-0.202,-0.979
70,100,-0.168,0.261
70,200,0.227,0.833
70,100,-0.222,-0.092
70,200,,
70,100,-0.028,0.029
70,100,-0.458,-0.482
70,100,-0.411,-0.38
70,100,-0.388,-0.38
70,200,0.221,0.975
70,200,0.246,0.969
70,200,0.417,0.055
70,200,0.481,-0.029
70,100,-0.255,0.257
70,200,0.411,0.273
70,200,0.47,0.577
70,100,-0.16,0.618
70,200,0.276,0.277
70,200,0.424,0.217
70,200,0.478,-0.81
70,100,-0.187,-0.479
70,200,0.342,-0.94
70,100,-0.934,-0.357
70,100,-0.298,-0.137
70,200,0.164,0.91
70,200,0.281,0.852
70,100,-0.209,0.312
70,100,-0.373,-0.227
70,100,-0.336,0.247
70,100,-0.355,0.176
70,100,-0.224,-0.165
70,200,0.514,-0.212
70,200,0.431,0.048
70,200,0.543,-0.334
70,100,-0.304,-0.349
70,100,-0.38,-0.36
70,100,-0.022,0.635
70,200,0.319,0.391
70,200,0.449,-0.319
70,100,-0.346,0.311
70,200,0.022,1
70,200,0.048,0.95
70,100,-0.034,-0.055
70,200,0.48,-0.29
71,100,-0.46,0.468
71,100,-0.451,0.041
71,100,-0.231,0.211
71,100,-0.221,0.334
71,100,-0.425,0.055
71,100,-0.425,-0.275
71,200,0.294,0.714
71,200,0.57,0.14
71,200,0.577,-0.321
71,200,1,0.015
71,200,0.313,-0.95
71,200,0.415,-0.769
71,200,0.594,-0.494
71,200,0.491,-0.311
71,100,-0.365,-0.37
71,100,-0.278,0.114
71,100,-0.064,0.363
71,100,-0.434,0.046
71,200,0.191,0.704
71,200,0.429,0.41
71,200,0.511,0.14
71,200,0.279,-0.11
71,200,0.419,0.472
71,200,0.55,-0.044
71,200,0.131,0.991
71,100,-0.22,-0.169
71,200,0.454,0.426
71,200,0.262,0.55
71,100,-0.072,0.756
71,100,-0.375,0.087
71,200,0.294,0.123
71,200,0.387,-0.059
71,100,-0.121,0.372
71,100,-0.034,-0.413
71,100,-0.211,-0.543
71,200,0.492,-0.403
71,200,0.403,-0.41
71,200,0.472,-0.49
71,100,-0.111,-0.154
71,200,0.662,-0.379
71,100,-0.11,0.108
71,200,0.157,0.354
71,200,0.207,-0.172
71,200,0.321,0.595
71,100,-0.483,-0.187
71,100,-0.558,-0.04
71,100,-0.279,-0.409
71,200,0.505,0.045
71,100,-0.267,0.13
71,100,0.065,0.998
71,200,0.228,0.956
71,200,0.134,0.991
71,200,0.522,0.215
71,100,-0.269,-0.028
71,200,0.389,-0.435
71,200,0.709,-0.46
71,200,0.647,-0.376
71,200,0.445,-0.691
71,200,0.396,-0.514
71,200,0.19,-0.585
71,100,-0.168,0.261
71,200,0.227,0.833
71,100,-0.028,0.029
71,100,-0.458,-0.482
71,100,-0.199,0.117
71,100,-0.411,-0.38
71,100,-0.388,-0.38
71,200,0.221,0.975
71,200,0.246,0.969
71,100,-0.242,-0.284
71,200,0.417,0.055
71,200,0.481,-0.029
71,200,0.36,0.204
71,200,0.47,0.577
71,100,-0.16,0.618
71,200,0.276,0.277
71,200,0.424,0.217
71,200,0.229,0.1
71,200,0.662,-0.574
71,200,0.478,-0.81
71,200,0.466,-0.885
71,200,0.342,-0.94
71,100,-0.934,-0.357
71,100,-0.298,-0.137
71,200,0.164,0.91
71,200,0.281,0.852
71,100,-0.472,-0.493
71,100,-0.209,0.312
71,100,-0.373,-0.227
71,100,-0.195,0.581
71,100,-0.355,0.176
71,100,-0.224,-0.165
71,200,0.514,-0.212
71,200,0.431,0.048
71,200,0.543,-0.334
71,200,0.565,0.311
71,100,-0.304,-0.349
71,100,-0.38,-0.36
71,100,-0.022,0.635
71,200,0.319,0.391
71,200,0.449,-0.319
71,200,0.513,0.275
71,200,0.022,1
71,200,0.048,0.95
71,200,0.418,0.025
71,100,-0.034,-0.055
71,200,0.733,-0.082
71,200,0.48,-0.29
72,100,-0.284,0.313
72,100,-0.46,0.468
72,100,-0.231,0.211
72,100,-0.221,0.334
72,100,-0.179,0.691
72,100,-0.425,0.055
72,100,-0.425,-0.275
72,200,0.294,0.714
72,200,0.57,0.14
72,100,-0.031,0.961
72,200,0.599,0.465
72,100,,
72,200,1,0.015
72,200,0.313,-0.95
72,200,0.415,-0.769
72,200,0.594,-0.494
72,200,0.491,-0.311
72,100,-0.365,-0.37
72,100,-0.278,0.114
72,100,-0.314,0.157
72,100,-0.064,0.363
72,100,-0.434,0.046
72,100,0.005,1
72,200,0.191,0.704
72,200,0.429,0.41
72,200,0.279,-0.11
72,100,-0.379,-0.141
72,200,0.419,0.472
72,200,0.55,-0.044
72,200,0.131,0.991
72,200,0.485,0.351
72,200,0.262,0.55
72,100,-0.072,0.756
72,100,-0.375,0.087
72,100,-0.392,0.082
72,100,-0.034,-0.413
72,100,0.251,0.862
72,200,0.403,-0.41
72,200,0.323,-0.313
72,200,0.472,-0.49
72,100,-0.111,-0.154
72,100,-0.355,-0.556
72,100,-0.11,0.108
72,200,0.157,0.354
72,200,0.207,-0.172
72,200,0.321,0.595
72,100,-0.483,-0.187
72,100,-0.558,-0.04
72,100,0.044,0.506
72,100,-0.279,-0.409
72,200,0.505,0.045
72,100,-0.267,0.13
72,100,0.065,0.998
72,200,0.228,0.956
72,200,0.134,0.991
72,200,0.522,0.215
72,100,-0.269,-0.028
72,200,0.389,-0.435
72,200,0.709,-0.46
72,200,0.154,-0.584
72,200,0.396,-0.514
72,200,0.19,-0.585
72,100,-0.168,0.261
72,200,0.227,0.833
72,100,-0.028,0.029
72,100,-0.458,-0.482
72,100,-0.118,-0.15
72,100,-0.199,0.117
72,100,-0.039,0.63
72,200,0.221,0.975
72,200,0.246,0.969
72,100,-0.242,-0.284
72,200,0.481,-0.029
72,100,-0.127,0.253
72,100,-0.16,0.618
72,200,0.276,0.277
72,200,0.424,0.217
72,200,0.229,0.1
72,200,0.478,-0.81
72,200,0.466,-0.885
72,200,0.342,-0.94
72,100,-0.467,-0.028
72,100,-0.298,-0.137
72,100,0.014,0.802
72,200,0.281,0.852
72,100,-0.435,0.139
72,100,-0.209,0.312
72,100,-0.195,0.581
72,100,-0.355,0.176
72,100,-0.224,-0.165
72,200,0.514,-0.212
72,200,0.106,-0.515
72,200,0.431,0.048
72,200,0.565,0.311
72,100,-0.304,-0.349
72,100,-0.38,-0.36
72,100,-0.022,0.635
72,200,0.352,-0.936
72,200,0.319,0.391
72,200,0.513,0.275
72,100,-0.346,0.311
72,200,0.022,1
72,200,0.048,0.95
72,200,0.418,0.025
72,100,-0.034,-0.055
73,100,-0.284,0.313
73,100,-0.46,0.468
73,100,-0.231,0.211
73,100,-0.221,0.334
73,100,-0.179,0.691
73,100,-0.425,-0.275
73,200,0.294,0.714
73,100,-0.179,0.381
73,100,-0.064,0.228
73,100,-0.031,0.961
73,100,-0.244,-0.363
73,200,0.415,-0.769
73,200,0.594,-0.494
73,200,0.491,-0.311
73,100,-0.365,-0.37
73,100,-0.278,0.114
73,100,-0.064,0.363
73,100,0.005,1
73,200,0.191,0.704
73,100,-0.15,0.753
73,100,-0.48,-0.389
73,100,-0.379,-0.141
73,200,0.419,0.472
73,100,-0.115,0.192
73,200,0.485,0.351
73,100,-0.143,0.443
73,200,0.262,0.55
73,100,-0.072,0.756
73,100,-0.375,0.087
73,100,-0.392,0.082
73,100,0.251,0.862
73,100,-0.053,0.674
73,200,0.403,-0.41
73,200,0.323,-0.313
73,200,0.472,-0.49
73,100,-0.111,-0.154
73,100,-0.355,-0.556
73,100,-0.11,0.108
73,200,0.157,0.354
73,200,0.207,-0.172
73,200,0.321,0.595
73,100,-0.483,-0.187
73,100,-0.558,-0.04
73,100,0.044,0.506
73,200,0.505,0.045
73,100,-0.116,0.752
73,100,-0.432,0.35
73,100,-0.267,0.13
73,100,0.065,0.998
73,200,0.228,0.956
73,200,0.134,0.991
73,100,-0.306,0.301
73,100,0.06,0.659
73,100,-0.269,-0.028
73,100,-0.395,0.042
73,200,0.389,-0.435
73,200,0.154,-0.584
73,200,0.396,-0.514
73,100,-0.168,0.261
73,200,0.227,0.833
73,100,-0.241,0.285
73,100,-0.028,0.029
73,100,-0.458,-0.482
73,100,-0.118,-0.15
73,100,-0.039,0.63
73,200,0.221,0.975
73,200,0.246,0.969
73,100,-0.242,-0.284
73,200,0.481,-0.029
73,100,-0.127,0.253
73,100,-0.16,0.618
73,200,0.276,0.277
73,200,0.424,0.217
73,200,0.229,0.1
73,200,0.478,-0.81
73,200,0.466,-0.885
73,200,0.342,-0.94
73,100,-0.467,-0.028
73,100,-0.298,-0.137
73,100,0.014,0.802
73,200,0.281,0.852
73,100,-0.312,0.108
73,100,-0.435,0.139
73,100,-0.209,0.312
73,100,-0.195,0.581
73,100,-0.355,0.176
73,100,-0.224,-0.165
73,100,-0.317,0.237
73,200,0.106,-0.515
73,200,0.431,0.048
73,200,0.255,-0.018
73,100,0.188,0.564
73,100,-0.304,-0.349
73,100,-0.047,0.946
73,100,-0.022,0.635
73,200,0.513,0.275
73,100,-0.346,0.311
73,100,-0.175,0.261
73,200,0.048,0.95
73,200,0.418,0.025
73,100,-0.034,-0.055
73,100,-0.236,0.243
74,100,-0.284,0.313
74,100,-0.46,0.468
74,100,-0.231,0.211
74,100,-0.221,0.334
74,100,-0.179,0.691
74,100,-0.425,-0.275
74,200,0.294,0.714
74,100,-0.179,0.381
74,100,-0.064,0.228
74,100,-0.031,0.961
74,100,-0.244,-0.363
74,100,-0.156,-0.116
74,200,0.594,-0.494
74,200,0.491,-0.311
74,100,-0.151,0.62
74,100,-0.365,-0.37
74,100,,
74,100,,
74,100,-0.422,0.357
74,100,-0.278,0.114
74,100,-0.064,0.363
74,100,0.005,1
74,200,0.191,0.704
74,100,-0.15,0.753
74,100,-0.48,-0.389
74,100,-0.379,-0.141
74,100,-0.504,-0.037
74,100,-0.115,0.192
74,200,0.485,0.351
74,100,-0.076,0.356
74,100,-0.143,0.443
74,200,0.262,0.55
74,100,-0.072,0.756
74,100,-0.375,0.087
74,100,-0.392,0.082
74,100,0.251,0.862
74,100,-0.165,0.704
74,100,-0.053,0.674
74,200,0.403,-0.41
74,200,0.323,-0.313
74,100,-0.263,-0.212
74,100,-0.111,-0.154
74,100,-0.355,-0.556
74,100,-0.11,0.108
74,100,-0.324,-0.087
74,200,0.157,0.354
74,200,0.207,-0.172
74,200,,
74,200,0.321,0.595
74,100,-0.171,0.939
74,100,-0.483,-0.187
74,100,0.044,0.506
74,100,-0.36,0.016
74,100,-0.432,0.35
74,100,0.065,0.998
74,100,-0.086,-0.122
74,200,0.134,0.991
74,100,0.06,0.659
74,100,-0.269,-0.028
74,100,-0.395,0.042
74,200,0.389,-0.435
74,200,0.154,-0.584
74,100,-0.391,-0.435
74,100,-0.206,0.391
74,200,0.227,0.833
74,100,-0.241,0.285
74,100,-0.028,0.029
74,100,-0.458,-0.482
74,100,-0.118,-0.15
74,100,-0.039,0.63
74,200,0.221,0.975
74,200,0.246,0.969
74,100,-0.242,-0.284
74,100,0.107,0.66
74,100,-0.127,0.253
74,100,-0.16,0.618
74,200,0.276,0.277
74,200,0.424,0.217
74,200,0.229,0.1
74,100,-0.656,-0.364
74,100,-0.187,-0.479
74,200,0.342,-0.94
74,100,-0.467,-0.028
74,100,-0.298,-0.137
74,100,0.014,0.802
74,200,0.281,0.852
74,100,-0.312,0.108
74,100,-0.209,0.312
74,100,-0.195,0.581
74,100,-0.355,0.176
74,100,-0.224,-0.165
74,100,-0.317,0.237
74,200,0.106,-0.515
74,200,0.255,-0.018
74,100,0.188,0.564
74,100,-0.304,-0.349
74,100,-0.047,0.946
74,100,-0.25,0.47
74,100,0.283,0.8
74,100,-0.346,0.311
74,100,-0.175,0.261
74,200,0.418,0.025
74,100,-0.236,0.243
75,100,-0.284,0.313
75,100,-0.46,0.468
75,100,,
75,100,-0.265,0.851
75,100,-0.231,0.211
75,100,-0.221,0.334
75,100,-0.179,0.691
75,100,-0.079,0.737
75,100,-0.425,-0.275
75,200,0.294,0.714
